,Unnamed: 0,data_id,event_date,year,time_precision,event_type,actor1,actor1_type,actor2,actor2_type,interaction_type,region1,region2,region3,location,latitude,longitude,geo_precision,fatalities,Month,Day
941,941,1390616,2017/8/22,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Unity,Mayom,Mankien,Mayom,9.22,29.17,2,1,8,22
942,942,1390790,2017/8/21,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,2,8,21
943,943,1390791,2017/8/21,2017,1,Battle-No change of territory,Murle Ethnic Militia (South Sudan),Ethnic militia,Pochalla Communal Militia (South Sudan),Ethnic militia,44,Jonglei,Pochalla,Burator,Neum,7.35,34.02,2,1,8,21
944,944,1390792,2017/8/21,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Rumbek Centre,Alamtoch East,Cuei Adukan,6.7889,29.7151,2,1,8,21
945,945,1587783,2017/8/18,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Western Bahr el Ghazal,Wau,Udici,Bisellia,7.7709,27.7019,2,1,8,18
946,946,1391928,2017/8/15,2017,3,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Wonduruba,4.5182,31.0327,1,17,8,15
947,947,1391929,2017/8/15,2017,3,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Central Equatoria,Kajo-Keji,Kangepo l,Kajo-Keji,3.8848,31.6667,2,0,8,15
948,948,1391950,2017/8/15,2017,3,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Rumbek Centre,Kuei,Rumbek,6.8187,29.6995,2,1,8,15
949,949,1391951,2017/8/15,2017,3,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Yei,Yei,Minori,4.15,30.62,1,0,8,15
950,950,1391952,2017/8/15,2017,1,Violence against civilians,Kuac Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Warrap,Gogrial West,Gogrial,Agwar,8.6305,28.167,1,0,8,15
951,951,1391953,2017/8/15,2017,3,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Unity,Guit,Rubkoana,Gwit,9.12,29.91,3,1,8,15
952,952,1391947,2017/8/15,2017,3,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,0,8,15
953,953,1391948,2017/8/15,2017,1,Violence against civilians,Police Forces of South Sudan (2011-) National Security Service,Government or mutinous force,Civilians (South Sudan),Civilians,17,Lakes,Yirol West,Abang,Yirol,6.5545,30.4999,2,0,8,15
954,954,1391949,2017/8/15,2017,3,Violence against civilians,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Civilians (South Sudan),Civilians,27,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,0,8,15
955,955,1392174,2017/8/14,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,0,8,14
956,956,1392385,2017/8/13,2017,1,Violence against civilians,Bahr el Ghazal Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Unity,Mayom,Mankien,Bul,9.1667,29.0,1,2,8,13
957,957,1392383,2017/8/13,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Jonglei,Nyirol,Waat,Waat,8.1972,32.15,1,3,8,13
958,958,1392384,2017/8/13,2017,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),Outside/external force (e.g. UN),SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,28,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,6,8,13
959,959,1392581,2017/8/12,2017,2,Violence against civilians,Vigilante Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Western Equatoria,Yambio,Yambio,Yambio,4.5710000000000015,28.4104,1,1,8,12
960,960,1392582,2017/8/12,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,10,8,12
961,961,1392845,2017/8/11,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,5,8,11
962,962,1393030,2017/8/10,2017,2,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,0,8,10
963,963,1393031,2017/8/10,2017,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Kapoeta North,Riwoto,Riwoto,4.9818,33.4855,1,0,8,10
964,964,1393032,2017/8/10,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,0,8,10
965,965,1393033,2017/8/10,2017,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Military Forces of South Sudan (2011-),Government or mutinous force,13,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,3,0,8,10
966,966,1393034,2017/8/10,2017,2,Strategic development,Police Forces of South Sudan (2011-) National Security Service,Government or mutinous force,Police Forces of South Sudan (2011-),Government or mutinous force,11,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,8,10
967,967,1393035,2017/8/10,2017,3,Strategic development,Government of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,3,0,8,10
968,968,1393450,2017/8/8,2017,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Western Bahr el Ghazal,Wau,Bazia,Bazia,7.13,27.89,1,10,8,8
969,969,1393469,2017/8/8,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,1,3,8,8
970,970,1393470,2017/8/8,2017,2,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Western Equatoria,Maridi,Maridi,Maridi,4.9238,29.4626,2,2,8,8
971,971,1393471,2017/8/8,2017,2,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,UNMISS: United Nations Mission in the Republic of South Sudan (2011-),Outside/external force (e.g. UN),28,Central Equatoria,Yei,Yei,Lasu,3.9467,30.4648,1,0,8,8
972,972,1393689,2017/8/7,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,1,8,7
973,973,1393688,2017/8/7,2017,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Maiwut,8.6031,33.9226,2,10,8,7
974,974,1393687,2017/8/7,2017,1,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,0,8,7
975,975,1393851,2017/8/6,2017,1,Battle-No change of territory,Rumbek Communal Militia (South Sudan),Ethnic militia,Maridi Communal Militia (South Sudan),Ethnic militia,44,Western Equatoria,Maridi,Maridi,Maridi,4.9238,29.4626,2,4,8,6
976,976,1393850,2017/8/6,2017,1,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,0,8,6
977,977,1394042,2017/8/5,2017,2,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Vigilante Militia (South Sudan),Ethnic militia,44,Lakes,Rumbek East,Alamtoch East,Gok,6.59,29.88,2,0,8,5
978,978,1394044,2017/8/5,2017,1,Battle-No change of territory,Waat Communal Militia (South Sudan),Ethnic militia,Ayual Ethnic Militia (South Sudan),Ethnic militia,44,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,1,31,8,5
979,979,1394045,2017/8/5,2017,1,Battle-No change of territory,Waat Communal Militia (South Sudan),Ethnic militia,Ayual Ethnic Militia (South Sudan),Ethnic militia,44,Lakes,Cueibet,Rup,Abiriu,6.9218,29.4773,1,9,8,5
980,980,1394043,2017/8/5,2017,3,Strategic development,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,0,8,5
981,981,1394230,2017/8/4,2017,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,8,4
982,982,1394231,2017/8/4,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,0,8,4
983,983,1394452,2017/8/3,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,3,0,8,3
984,984,1394453,2017/8/3,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,2,14,8,3
985,985,1394665,2017/8/2,2017,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Budi Communal Militia (South Sudan),Ethnic militia,44,Eastern Equatoria,Budi,Ngarich,Kidepo,4.6675,33.1526,2,20,8,2
986,986,1394666,2017/8/2,2017,1,Battle-No change of territory,Maban Communal Militia (South Sudan),Ethnic militia,Melut Communal Militia (South Sudan),Ethnic militia,44,Upper Nile,Maban,Maban,Maban,9.96,33.73,3,0,8,2
987,987,1394667,2017/8/2,2017,1,Violence against civilians,Unidentified Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Lakes,Rumbek East,Alamtoch East,Gok,6.59,29.88,2,0,8,2
988,988,1394664,2017/8/2,2017,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Military Forces of South Sudan (2011-),Government or mutinous force,13,Eastern Equatoria,Magwi,Magwi,Moli,4.03,31.95,2,7,8,2
989,989,1394844,2017/8/1,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Lakes,Cueibet,Ngap,Werakot,6.96,29.18,2,1,8,1
990,990,1394843,2017/8/1,2017,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,0,8,1
991,991,1394845,2017/8/1,2017,1,Battle-No change of territory,Wunrok Communal Militia (South Sudan),Ethnic militia,Private Security Forces (South Sudan),Outside/external force (e.g. UN),48,Jonglei,Twic,Turalei,Turalei,9.0855,28.4353,1,0,8,1
992,992,1394846,2017/8/1,2017,3,Strategic development,Police Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,2,0,8,1
993,993,1395064,2017/7/31,2017,2,Battle-Non-state actor overtakes territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Western Equatoria,Mundri East,Lozoh,Lanyi,5.23,30.52,1,12,7,31
994,994,1756959,2017/7/30,2017,2,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,NAS: National Salvation Front,Rebel force,22,Central Equatoria,Yei,Morobo,Yari,3.85,30.77,1,12,7,30
995,995,1395432,2017/7/29,2017,1,Violence against civilians,Unidentified Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Lakes,Cueibet,Ngap,Werakot,6.96,29.18,2,4,7,29
996,996,1395433,2017/7/29,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,3,1,7,29
997,997,1756958,2017/7/29,2017,2,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,NAS: National Salvation Front,Rebel force,22,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,2,0,7,29
998,998,1395434,2017/7/29,2017,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,0,7,29
999,999,1395435,2017/7/29,2017,2,Strategic development,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,1,0,7,29
1000,1000,1395438,2017/7/29,2017,1,Battle-Non-state actor overtakes territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Central Equatoria,Kajo-Keji,Kangepo li,Jalei,3.7167,31.65,1,7,7,29
1001,1001,1395439,2017/7/29,2017,1,Battle-Non-state actor overtakes territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,Military Forces of South Sudan (2011-),Government or mutinous force,12,Central Equatoria,Kajo-Keji,Kangepo li,Bamurye,3.6816,31.5202,1,8,7,29
1002,1002,1395436,2017/7/29,2017,2,Strategic development,Apuk Ethnic Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Northern Bahr el Ghazal,Aweil West,Ayat,Marial-baai,9.1093,26.86,1,0,7,29
1003,1003,1395627,2017/7/28,2017,1,Riots/Protests,Protesters (South Sudan),Protesters,,0,60,Jonglei,Bor South,Makuac,Bor,6.2144,31.562,1,0,7,28
1004,1004,1395629,2017/7/28,2017,1,Violence against civilians,Leich Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Warrap,Twic,Ajakkuac,Ajakuac,9.232,28.589,2,4,7,28
1005,1005,1395624,2017/7/28,2017,2,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Longochuk,Longuchok,Multhiang,9.01,33.5,1,0,7,28
1006,1006,1395625,2017/7/28,2017,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Upper Nile,Maiwut,Maiwut,Maiwut,8.6031,33.9226,1,0,7,28
1007,1007,1395626,2017/7/28,2017,2,Battle-Government regains territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Longochuk,Longuchok,Longuchok,9.06,33.43,1,0,7,28
1008,1008,1395628,2017/7/28,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Central Equatoria,Kajo-Keji,Kangepo li,Jalei,3.7167,31.65,1,0,7,28
1009,1009,1395823,2017/7/27,2017,1,Battle-Government regains territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Upper Nile,Maiwut,Maiwut,Maiwut,8.6031,33.9226,1,3,7,27
1010,1010,1876522,2017/7/26,2017,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,0,7,26
1011,1011,1396025,2017/7/26,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,0,7,26
1012,1012,1396026,2017/7/26,2017,1,Battle-No change of territory,Unidentified Armed Group (South Sudan),Political militia,Police Forces of South Sudan (2011-),Government or mutinous force,13,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,2,0,7,26
1013,1013,1396027,2017/7/26,2017,2,Strategic development,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,0,7,26
1014,1014,1396023,2017/7/26,2017,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Upper Nile,Maiwut,Maiwut,Maiwut,8.6031,33.9226,1,0,7,26
1015,1015,1396024,2017/7/26,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Melut,Renk,Kaka,10.5988,32.1888,1,0,7,26
1016,1016,1396208,2017/7/25,2017,2,Violence against civilians,Boma Communal Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Jonglei,Bor South,Makuac,Bor,6.2144,31.562,3,0,7,25
1017,1017,1396206,2017/7/25,2017,1,Battle-Non-state actor overtakes territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Longochuk,Longuchok,Multhiang,9.01,33.5,1,10,7,25
1018,1018,1396207,2017/7/25,2017,2,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Upper Nile,Maiwut,Maiwut,Maiwut,8.6031,33.9226,2,30,7,25
1019,1019,1396390,2017/7/24,2017,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,0,7,24
1020,1020,1396391,2017/7/24,2017,2,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Western Equatoria,Yambio,Yambio,Yambio,4.5710000000000015,28.4104,1,2,7,24
1021,1021,1396392,2017/7/24,2017,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Koch,Koch,Thar Wang,8.54,30.01,1,17,7,24
1022,1022,1396584,2017/7/23,2017,1,Battle-No change of territory,Unidentified Communal Militia (South Sudan),Ethnic militia,Bul West Communal Militia (South Sudan),Ethnic militia,44,Unity,Mayom,Mankien,Bul,9.1667,29.0,1,3,7,23
1023,1023,1396582,2017/7/23,2017,1,Violence against civilians,Military Forces of South Sudan (2011-),Government or mutinous force,Civilians (South Sudan),Civilians,17,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,1,0,7,23
1024,1024,1396583,2017/7/23,2017,2,Battle-No change of territory,Kaliya Communal Militia (South Sudan),Ethnic militia,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,24,Eastern Equatoria,Torit,Imotong,Kaliya,4.1428,32.7639,1,0,7,23
1025,1025,1396585,2017/7/23,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,0,7,23
1026,1026,1396811,2017/7/22,2017,1,Battle-No change of territory,Waat Communal Militia (South Sudan),Ethnic militia,Ayual Ethnic Militia (South Sudan),Ethnic militia,44,Lakes,Cueibet,Cueibet,Cueibet,7.0317,29.2472,1,20,7,22
1027,1027,1396810,2017/7/22,2017,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Malakal,Obwa,Malakal,9.5409,31.6521,3,0,7,22
1028,1028,1397027,2017/7/21,2017,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Unity,Koch,Koch,Thar Wang,8.54,30.01,1,0,7,21
1029,1029,1397028,2017/7/21,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,2,37,7,21
1030,1030,1397029,2017/7/21,2017,1,Remote violence,Military Forces of Uganda (1986-),Outside/external force (e.g. UN),SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,28,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,2,0,7,21
1031,1031,1397030,2017/7/21,2017,1,Battle-No change of territory,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction),Political militia,23,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,2,0,7,21
1032,1032,1397265,2017/7/20,2017,1,Battle-No change of territory,Police Forces of South Sudan (2011-) National Security Service,Government or mutinous force,Unidentified Armed Group (South Sudan),Political militia,13,Western Equatoria,Yambio,Yambio,Yambio,4.5710000000000015,28.4104,1,1,7,20
1033,1033,1397266,2017/7/20,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,2,0,7,20
1034,1034,1397267,2017/7/20,2017,2,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,1,0,7,20
1035,1035,1397268,2017/7/20,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Melut,Renk,Kaka,10.5988,32.1888,1,0,7,20
1036,1036,1397505,2017/7/19,2017,1,Violence against civilians,Unidentified Armed Group (South Sudan),Political militia,Civilians (South Sudan),Civilians,37,Western Equatoria,Maridi,Maridi,Maridi,4.9238,29.4626,1,1,7,19
1037,1037,1397506,2017/7/19,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,2,0,7,19
1038,1038,1397507,2017/7/19,2017,1,Battle-No change of territory,Police Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,2,2,7,19
1039,1039,1397700,2017/7/18,2017,2,Battle-No change of territory,Apuk Ethnic Militia (South Sudan),Ethnic militia,Dinka Aguok Ethnic Militia (South Sudan),Ethnic militia,44,Warrap,Gogrial West,Gogrial,Gogrial,8.5348,28.1114,2,18,7,18
1040,1040,1397699,2017/7/18,2017,1,Battle-No change of territory,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Melut,Renk,Kaka,10.5988,32.1888,1,12,7,18
1041,1041,1397909,2017/7/17,2017,1,Violence against civilians,Murle Ethnic Militia (South Sudan),Ethnic militia,Civilians (South Sudan),Civilians,47,Jonglei,Pibor,Boma,Boma,6.1797,34.4,2,6,7,17
1042,1042,1397910,2017/7/17,2017,2,Riots/Protests,Rioters (South Sudan),Rioters,Rioters (South Sudan),Rioters,55,Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,1,0,7,17
1043,1043,1397906,2017/7/17,2017,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,2,0,7,17
1044,1044,1397907,2017/7/17,2017,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Longochuk,Longuchok,Multhiang,9.01,33.5,1,0,7,17
1045,1045,1397908,2017/7/17,2017,1,Strategic development,Government of South Sudan (2011-),Government or mutinous force,,0,10,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,3,0,7,17
1046,1046,1398109,2017/7/16,2017,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Longochuk,Longuchok,Multhiang,9.01,33.5,1,0,7,16
1047,1047,1398110,2017/7/16,2017,1,Remote violence,Military Forces of South Sudan (2011-),Government or mutinous force,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,Rebel force,12,Upper Nile,Maiwut,Maiwut,Pagak,8.4907,34.0233,2,0,7,16
